name: 0f250527-029e-44c7-9ad4-c076202dca2f num_items: 3990
token, class_id, token_value, token_tf, token_df
session, @default_class, 4.2409861634951085e-05, 147.0, 54.0
head, @default_class, 4.269836426828988e-05, 148.0, 88.0
запасный, @default_class, 1.529063047200907e-05, 53.0, 44.0
сбрасывать, @default_class, 1.7887152353068814e-05, 62.0, 52.0
зима, @default_class, 1.5579133105347864e-05, 54.0, 40.0
смесь, @default_class, 2.3945704015204683e-05, 83.0, 62.0
double, @default_class, 0.00012001702270936221, 416.0, 73.0
экономически, @default_class, 1.2405605957610533e-05, 43.0, 40.0
пропадать, @default_class, 2.1060679500806145e-05, 73.0, 66.0
интуиция, @default_class, 1.904116288642399e-05, 66.0, 35.0
configure, @default_class, 1.8175654986407608e-05, 63.0, 36.0
main, @default_class, 0.0001846415689215064, 640.0, 159.0
твиттер, @default_class, 1.0963093700411264e-05, 38.0, 34.0
чистота, @default_class, 2.1637684767483734e-05, 75.0, 62.0
доменный, @default_class, 5.279594915919006e-05, 183.0, 74.0
поменяться, @default_class, 3.548580207279883e-05, 123.0, 108.0
review, @default_class, 2.1637684767483734e-05, 75.0, 41.0
итого, @default_class, 4.125585110159591e-05, 143.0, 97.0
лампа, @default_class, 8.857025386532769e-05, 307.0, 67.0
намеренный, @default_class, 9.232078809873201e-06, 32.0, 30.0
миграция, @default_class, 7.183710840763524e-05, 249.0, 115.0
пометить, @default_class, 2.740773379628081e-05, 95.0, 69.0
автомат, @default_class, 8.568522753193974e-05, 297.0, 85.0
зарядка, @default_class, 6.260503141675144e-05, 217.0, 82.0
отредактировать, @default_class, 2.134918213414494e-05, 74.0, 58.0
яркость, @default_class, 7.154860941227525e-05, 248.0, 86.0
окончательно, @default_class, 2.8273239877307788e-05, 98.0, 88.0
dom, @default_class, 6.202802615007386e-05, 215.0, 58.0
металл, @default_class, 7.3568124207668e-05, 255.0, 97.0
160, @default_class, 2.2791693481849506e-05, 79.0, 61.0
used, @default_class, 4.298686690162867e-05, 149.0, 62.0
вложение, @default_class, 2.913874777732417e-05, 101.0, 83.0
периферийный, @default_class, 1.2694107681454625e-05, 44.0, 31.0
предпосылка, @default_class, 1.2694107681454625e-05, 44.0, 42.0
блокировка, @default_class, 0.00013357664283830673, 463.0, 163.0
вуаля, @default_class, 1.0963093700411264e-05, 38.0, 35.0
сотрудничество, @default_class, 5.7988992921309546e-05, 201.0, 151.0
running, @default_class, 2.30801961151883e-05, 80.0, 42.0
адресный, @default_class, 2.077217686746735e-05, 72.0, 50.0
органический, @default_class, 1.990666896745097e-05, 69.0, 46.0
микрофон, @default_class, 5.221894389251247e-05, 181.0, 88.0
устранение, @default_class, 5.279594915919006e-05, 183.0, 129.0
придавать, @default_class, 2.2214688215171918e-05, 77.0, 69.0
start, @default_class, 0.00010645740985637531, 369.0, 153.0
грустный, @default_class, 9.520581443211995e-06, 33.0, 30.0
произвести, @default_class, 6.289353768806905e-05, 218.0, 186.0
денис, @default_class, 2.1637684767483734e-05, 75.0, 35.0
равномерно, @default_class, 2.3945704015204683e-05, 83.0, 67.0
еда, @default_class, 5.221894389251247e-05, 181.0, 115.0
development, @default_class, 6.92405883455649e-05, 240.0, 117.0
атрибут, @default_class, 0.00015665683895349503, 543.0, 164.0
украсть, @default_class, 2.5965220629586838e-05, 90.0, 53.0
акцент, @default_class, 2.740773379628081e-05, 95.0, 74.0
game, @default_class, 5.221894389251247e-05, 181.0, 64.0
строй, @default_class, 4.760290539707057e-05, 165.0, 115.0
выгода, @default_class, 4.904541856376454e-05, 170.0, 129.0
повторять, @default_class, 5.885450082132593e-05, 204.0, 184.0
распределяться, @default_class, 2.452270928188227e-05, 85.0, 71.0
вольный, @default_class, 9.809083167056087e-06, 34.0, 34.0
const, @default_class, 0.0004018839099444449, 1393.0, 177.0
инициализировать, @default_class, 3.606280733947642e-05, 125.0, 86.0
многочисленный, @default_class, 5.9431506088003516e-05, 206.0, 185.0
предотвратить, @default_class, 3.7793823139509186e-05, 131.0, 114.0
starting, @default_class, 2.134918213414494e-05, 74.0, 31.0
гост, @default_class, 3.0004255677340552e-05, 104.0, 36.0
зашифровать, @default_class, 5.452696495922282e-05, 189.0, 110.0
наблюдаться, @default_class, 3.9524835301563144e-05, 137.0, 122.0
отказоустойчивость, @default_class, 2.9427250410662964e-05, 102.0, 56.0
толком, @default_class, 1.2405605957610533e-05, 43.0, 40.0
недалеко, @default_class, 1.0097585800394882e-05, 35.0, 32.0
патч, @default_class, 8.424271800322458e-05, 292.0, 98.0
password, @default_class, 0.00011395847104722634, 395.0, 111.0
10000, @default_class, 4.7025900130392984e-05, 163.0, 68.0
кожа, @default_class, 5.3949959692545235e-05, 187.0, 69.0
бросать, @default_class, 2.9427250410662964e-05, 102.0, 83.0
сброс, @default_class, 3.0869763577356935e-05, 107.0, 72.0
62, @default_class, 1.5579133105347864e-05, 54.0, 35.0
любим, @default_class, 1.2982610314793419e-05, 45.0, 40.0
сортировать, @default_class, 1.9618166334112175e-05, 68.0, 47.0
ошибаться, @default_class, 2.7119231162942015e-05, 94.0, 82.0
отделение, @default_class, 3.0869763577356935e-05, 107.0, 72.0
university, @default_class, 4.0967348468257114e-05, 142.0, 34.0
перезагрузка, @default_class, 5.5969478125916794e-05, 194.0, 116.0
разъём, @default_class, 6.058551662135869e-05, 210.0, 111.0
доверять, @default_class, 4.9910926463780925e-05, 173.0, 134.0
tcp, @default_class, 7.126010314095765e-05, 247.0, 62.0
нападение, @default_class, 1.154009805759415e-05, 40.0, 31.0
available, @default_class, 2.077217686746735e-05, 72.0, 43.0
тестер, @default_class, 2.0195171600789763e-05, 70.0, 32.0
2048, @default_class, 1.2694107681454625e-05, 44.0, 32.0
строгий, @default_class, 5.135343599249609e-05, 178.0, 145.0
тз, @default_class, 6.231653242139146e-05, 216.0, 50.0
заказывать, @default_class, 3.173527147737332e-05, 110.0, 94.0
линза, @default_class, 5.366145705920644e-05, 186.0, 57.0
активировать, @default_class, 5.135343599249609e-05, 178.0, 136.0
вращаться, @default_class, 3.606280733947642e-05, 125.0, 78.0
регистрировать, @default_class, 4.875691593042575e-05, 169.0, 108.0
2005, @default_class, 2.6253723262925632e-05, 91.0, 67.0
связывание, @default_class, 1.904116288642399e-05, 66.0, 41.0
доверие, @default_class, 6.49130524834618e-05, 225.0, 124.0
пробежаться, @default_class, 1.067459106707247e-05, 37.0, 30.0
упор, @default_class, 2.4234206648543477e-05, 84.0, 71.0
упоминание, @default_class, 2.7984739062958397e-05, 97.0, 82.0
бд, @default_class, 0.00014194320829119533, 492.0, 161.0
pass, @default_class, 3.202377411071211e-05, 111.0, 46.0
восемь, @default_class, 6.289353768806905e-05, 218.0, 180.0
родиться, @default_class, 4.414087743498385e-05, 153.0, 127.0
собственность, @default_class, 2.740773379628081e-05, 95.0, 61.0
local, @default_class, 8.453121699858457e-05, 293.0, 69.0
error, @default_class, 0.00018262205412611365, 633.0, 160.0
cd, @default_class, 7.212561467895284e-05, 250.0, 122.0
необязательно, @default_class, 2.6253723262925632e-05, 91.0, 79.0
join, @default_class, 5.481546759256162e-05, 190.0, 57.0
возвращение, @default_class, 3.0869763577356935e-05, 107.0, 93.0
standard, @default_class, 3.981333793490194e-05, 138.0, 48.0
отражаться, @default_class, 2.538821536290925e-05, 88.0, 72.0
подозрительный, @default_class, 2.0195171600789763e-05, 70.0, 52.0
объединяться, @default_class, 1.8752660253085196e-05, 65.0, 59.0
de, @default_class, 1.702164445305243e-05, 59.0, 33.0
empty, @default_class, 2.9715753044001758e-05, 103.0, 50.0
конфига, @default_class, 8.770474960329011e-05, 304.0, 116.0
touch, @default_class, 5.2507446525851265e-05, 182.0, 58.0
date, @default_class, 0.00010039885819423944, 348.0, 106.0
поступить, @default_class, 6.145102088339627e-05, 213.0, 187.0
resources, @default_class, 2.3368698748527095e-05, 81.0, 37.0
edition, @default_class, 3.144676884403452e-05, 109.0, 59.0
init, @default_class, 4.010184056824073e-05, 139.0, 66.0
скачивать, @default_class, 4.673739749705419e-05, 162.0, 129.0
замечание, @default_class, 4.7025900130392984e-05, 163.0, 137.0
уверить, @default_class, 6.260503141675144e-05, 217.0, 186.0
весной, @default_class, 1.759864971973002e-05, 61.0, 58.0
открытость, @default_class, 1.8175654986407608e-05, 63.0, 45.0
ноль, @default_class, 3.115826621069573e-05, 108.0, 75.0
связывать, @default_class, 4.2409861634951085e-05, 147.0, 116.0
скрыть, @default_class, 2.0195171600789763e-05, 70.0, 61.0
ощутимо, @default_class, 1.2117103324271739e-05, 42.0, 35.0
statement, @default_class, 2.683072852960322e-05, 93.0, 30.0
connect, @default_class, 4.6448894863715395e-05, 161.0, 70.0
сохраниться, @default_class, 3.2312276744050905e-05, 112.0, 95.0
злой, @default_class, 1.904116288642399e-05, 66.0, 53.0
элегантный, @default_class, 1.3271112948132213e-05, 46.0, 40.0
подготовительный, @default_class, 1.0386088433733676e-05, 36.0, 34.0
смелый, @default_class, 9.520581443211995e-06, 33.0, 33.0
приоритетный, @default_class, 2.30801961151883e-05, 80.0, 70.0
секция, @default_class, 5.8565998187987134e-05, 203.0, 99.0
намеренно, @default_class, 2.077217686746735e-05, 72.0, 66.0
задействовать, @default_class, 5.770049028797075e-05, 200.0, 176.0
query, @default_class, 6.837508408352733e-05, 237.0, 72.0
пренебрегать, @default_class, 1.0386088433733676e-05, 36.0, 34.0
жалеть, @default_class, 1.1251595424255356e-05, 39.0, 37.0
клон, @default_class, 3.0004255677340552e-05, 104.0, 71.0
board, @default_class, 3.2889278372749686e-05, 114.0, 32.0
собранный, @default_class, 6.202802615007386e-05, 215.0, 165.0
жизненный, @default_class, 6.087401925469749e-05, 211.0, 151.0
интерактивный, @default_class, 5.914300345466472e-05, 205.0, 133.0
ежемесячно, @default_class, 1.154009805759415e-05, 40.0, 36.0
константа, @default_class, 8.395421173190698e-05, 291.0, 110.0
рана, @default_class, 1.529063047200907e-05, 53.0, 33.0
created, @default_class, 1.702164445305243e-05, 59.0, 39.0
email, @default_class, 0.00014050069148652256, 487.0, 122.0
возвратить, @default_class, 1.7310147086391225e-05, 60.0, 47.0
доходить, @default_class, 3.865932740154676e-05, 134.0, 118.0
r, @default_class, 0.00022589742729905993, 783.0, 192.0
обязывать, @default_class, 1.0963093700411264e-05, 38.0, 34.0
различаться, @default_class, 3.173527147737332e-05, 110.0, 94.0
озвучить, @default_class, 2.0195171600789763e-05, 70.0, 64.0
ошибочно, @default_class, 9.520581443211995e-06, 33.0, 32.0
заплатить, @default_class, 5.6546479754615575e-05, 196.0, 134.0
вмешательство, @default_class, 2.30801961151883e-05, 80.0, 68.0
высоко, @default_class, 1.1251595424255356e-05, 39.0, 38.0
tree, @default_class, 2.509971454855986e-05, 87.0, 36.0
стикер, @default_class, 2.8273239877307788e-05, 98.0, 33.0
насыщенный, @default_class, 1.2117103324271739e-05, 42.0, 40.0
cat, @default_class, 6.145102088339627e-05, 213.0, 72.0
стартовать, @default_class, 5.5680975492578e-05, 193.0, 145.0
interactive, @default_class, 1.0963093700411264e-05, 38.0, 31.0
filename, @default_class, 4.673739749705419e-05, 162.0, 40.0
отражение, @default_class, 3.6351309972815216e-05, 126.0, 78.0
исполняемый, @default_class, 3.663981260615401e-05, 127.0, 77.0
работник, @default_class, 8.597373380325735e-05, 298.0, 132.0
transaction, @default_class, 3.0004255677340552e-05, 104.0, 31.0
полярный, @default_class, 1.067459106707247e-05, 37.0, 31.0
синхронизировать, @default_class, 2.7696236429619603e-05, 96.0, 76.0
машинка, @default_class, 1.904116288642399e-05, 66.0, 48.0
load, @default_class, 3.2889278372749686e-05, 114.0, 56.0
вынудить, @default_class, 3.8370828406186774e-05, 133.0, 119.0
целевой, @default_class, 0.00010126436245627701, 351.0, 196.0
видимо, @default_class, 6.0008511354681104e-05, 208.0, 161.0
ms, @default_class, 0.00025792120140977204, 894.0, 119.0
connection, @default_class, 6.404754822142422e-05, 222.0, 75.0
фишка, @default_class, 5.308445179252885e-05, 184.0, 129.0
роутереть, @default_class, 3.260077573941089e-05, 113.0, 50.0
stream, @default_class, 3.2312276744050905e-05, 112.0, 41.0
login, @default_class, 4.875691593042575e-05, 169.0, 58.0
ускорять, @default_class, 3.202377411071211e-05, 111.0, 98.0
аналоговый, @default_class, 4.587188959703781e-05, 159.0, 76.0
table, @default_class, 0.00014078919775784016, 488.0, 114.0
крутиться, @default_class, 2.7119231162942015e-05, 94.0, 80.0
write, @default_class, 6.750957254553214e-05, 234.0, 70.0
разнести, @default_class, 9.809083167056087e-06, 34.0, 31.0
синхронизация, @default_class, 8.683923806529492e-05, 301.0, 153.0
принадлежащий, @default_class, 1.6733141819713637e-05, 58.0, 55.0
приступать, @default_class, 3.144676884403452e-05, 109.0, 96.0
деградация, @default_class, 1.2117103324271739e-05, 42.0, 36.0
редакция, @default_class, 2.913874777732417e-05, 101.0, 69.0
демон, @default_class, 3.2889278372749686e-05, 114.0, 58.0
integration, @default_class, 1.4713625205331482e-05, 51.0, 43.0
улыбаться, @default_class, 1.154009805759415e-05, 40.0, 32.0
соединить, @default_class, 6.49130524834618e-05, 225.0, 170.0
адекватно, @default_class, 1.2405605957610533e-05, 43.0, 42.0
безумно, @default_class, 9.520581443211995e-06, 33.0, 30.0
врач, @default_class, 8.539672853657976e-05, 296.0, 104.0
генератор, @default_class, 0.00013501914509106427, 468.0, 154.0
выставить, @default_class, 4.6448894863715395e-05, 161.0, 124.0
уличный, @default_class, 1.2405605957610533e-05, 43.0, 30.0
text, @default_class, 0.00014973277575336397, 519.0, 151.0
отойти, @default_class, 1.5579133105347864e-05, 54.0, 44.0
оптимально, @default_class, 1.0963093700411264e-05, 38.0, 36.0
2002, @default_class, 9.520581443211995e-06, 33.0, 31.0
